Bus, BasekV, Node1, Magnitude1, Angle1, pu1, Node2, Magnitude2, Angle2, pu2, Node3, Magnitude3, Angle3, pu3
"DEV_65322", 4.16, 1,    2494.83,   -0.2,    1.0387, 2,    2458.17, -120.7,    1.0235, 3,    2476.34,  119.1,     1.031
"NODE_303482", 4.16, 1,    2490.98,   -0.3,    1.0371, 2,    2448.28, -120.8,    1.0194, 3,    2466.79,  118.9,    1.0271
"DEV_51288345", 4.16, 1,    2485.85,   -0.3,     1.035, 2,     2435.1, -120.9,    1.0139, 3,    2454.09,  118.7,    1.0218
"NODE_302552", 4.16, 1,    2482.94,   -0.3,    1.0338, 2,    2427.62, -120.9,    1.0108, 3,     2446.9,  118.5,    1.0188
"NODE_302614", 4.16, 1,    2478.89,   -0.4,    1.0321, 2,    2415.44, -121.0,    1.0057, 3,    2435.57,  118.3,    1.0141
"DEV_64881", 4.16, 1,     2482.9,   -0.3,    1.0338, 2,    2427.63, -120.9,    1.0108, 3,     2446.9,  118.5,    1.0188
"DEV_65236", 4.16, 1,    2478.77,   -0.4,    1.0321, 2,    2415.08, -121.0,    1.0055, 3,     2435.3,  118.3,     1.014
"DEV_64893", 4.16, 3,    2435.49,  118.3,     1.014, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_64909", 4.16, 1,    2478.89,   -0.4,    1.0321, 2,    2415.44, -121.0,    1.0057, 3,    2435.57,  118.3,    1.0141
"NODE_31206673", 4.16, 1,    2507.44,   -0.1,     1.044, 2,    2486.23, -120.4,    1.0352, 3,    2497.46,  119.5,    1.0398
"DEV_65517", 4.16, 1,    2518.14,    0.0,    1.0484, 2,    2509.05, -120.1,    1.0447, 3,    2513.03,  119.8,    1.0463
"TIE_228948", 4.16, 3,    2406.89,  117.8,    1.0021, 0, 0, 0, 0, 0, 0, 0, 0
"TIE_228950", 4.16, 3,    2406.89,  117.8,    1.0021, 0, 0, 0, 0, 0, 0, 0, 0
"TIE_244804", 4.16, 2,    2401.02, -121.0,   0.99969, 0, 0, 0, 0, 0, 0, 0, 0
"TIE_244808", 4.16, 1,     2482.9,   -0.5,    1.0338, 2,    2401.02, -121.0,   0.99969, 3,    2414.79,  117.9,    1.0054
"DEV_50011138", 4.16, 1,    2452.54,   -0.9,    1.0211, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_50011141", 4.16, 1,    2452.54,   -0.9,    1.0211, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_30134821", 4.16, 1,    2454.02,   -0.9,    1.0218, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_31158821", 4.16, 1,    2454.03,   -0.9,    1.0218, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_50026609", 4.16, 1,    2453.98,   -0.9,    1.0217, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_30134832", 4.16, 3,    2344.76,  116.9,   0.97626, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_30134833", 4.16, 3,    2344.73,  116.9,   0.97625, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_50026626", 4.16, 3,    2344.45,  116.9,   0.97613, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_31147210", 4.16, 3,    2344.15,  116.9,     0.976, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_31147209", 4.16, 3,    2344.15,  116.9,   0.97601, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_50026621", 4.16, 3,    2344.48,  116.9,   0.97615, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_50026606", 4.16, 1,    2453.99,   -0.9,    1.0217, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_30135727", 4.16, 1,    2479.86,   -0.4,    1.0325, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_65046", 4.16, 1,    2479.72,   -0.4,    1.0325, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_30106597", 4.16, 2,    2310.06, -121.8,   0.96181, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_30106617", 4.16, 2,    2310.32, -121.8,   0.96192, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_30106590", 4.16, 2,    2310.66, -121.8,   0.96206, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_30107671", 4.16, 2,    2311.37, -121.8,   0.96236, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_30107677", 4.16, 2,    2311.36, -121.8,   0.96235, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_30113328", 4.16, 2,    2310.05, -121.8,   0.96181, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_50157", 4.16, 2,    2309.92, -121.8,   0.96176, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_30113329", 4.16, 2,    2309.91, -121.8,   0.96175, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_50158", 4.16, 2,    2309.79, -121.8,    0.9617, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_30106616", 4.16, 2,     2310.2, -121.8,   0.96187, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_10002241", 4.16, 1,    2442.93,   -1.2,    1.0171, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_10002242", 4.16, 1,    2442.94,   -1.2,    1.0171, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_10002243", 4.16, 1,    2443.03,   -1.2,    1.0172, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_30117678", 4.16, 3,     2342.9,  116.8,   0.97549, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_30122102", 4.16, 3,    2342.96,  116.8,   0.97551, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_31143048", 4.16, 3,    2357.82,  117.0,    0.9817, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_31154622", 4.16, 2,    2418.48, -120.8,     1.007, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_31154623", 4.16, 2,    2418.15, -120.8,    1.0068, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_51066785", 4.16, 1,    2442.66,   -1.2,     1.017, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_51066787", 4.16, 1,    2442.65,   -1.2,     1.017, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_64627", 4.16, 2,    2365.51, -121.2,    0.9849, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_31171046", 4.16, 2,    2415.86, -120.9,    1.0059, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_30105657", 4.16, 2,     2416.6, -120.9,    1.0062, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_31171047", 4.16, 2,    2415.05, -120.9,    1.0055, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_31186548", 4.16, 1,    2483.04,   -0.3,    1.0338, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_64825", 4.16, 1,    2486.95,   -0.3,    1.0355, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_31188258", 4.16, 1,    2444.32,   -1.3,    1.0177, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_31188259", 4.16, 1,    2444.22,   -1.3,    1.0177, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_31196478", 4.16, 3,    2358.98,  117.1,   0.98218, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_31200057", 4.16, 1,    2443.27,   -1.3,    1.0173, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_272298", 4.16, 2,    2339.24, -121.4,   0.97396, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_51259011", 4.16, 2,    2339.24, -121.4,   0.97396, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_10002244", 4.16, 1,    2443.09,   -1.2,    1.0172, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_5113412250", 4.16, 1,    2521.66,    0.0,    1.0499, 2,    2521.55, -120.0,    1.0499, 3,    2521.61,  120.0,    1.0499
"BLACK_PT", 4.16, 1,    2521.66,    0.0,    1.0499, 2,    2521.55, -120.0,    1.0499, 3,    2521.61,  120.0,    1.0499
"HUNAKAI", 4.16, 1,    2521.66,    0.0,    1.0499, 2,    2521.55, -120.0,    1.0499, 3,    2521.61,  120.0,    1.0499
"KAHALA", 4.16, 1,    2521.65,    0.0,    1.0499, 2,    2521.52, -120.0,    1.0499, 3,    2521.61,  120.0,    1.0499
"NODE_274712", 4.16, 3,    2357.81,  117.0,   0.98169, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_10002253", 4.16, 3,    2357.86,  117.0,   0.98171, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_274689", 4.16, 2,    2337.97, -121.4,   0.97343, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_63548", 4.16, 2,    2337.97, -121.4,   0.97343, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_10002251", 4.16, 2,     2338.6, -121.4,    0.9737, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_272128", 4.16, 3,    2358.52,  117.1,   0.98199, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_272131", 4.16, 3,    2358.53,  117.1,   0.98199, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_64018", 4.16, 1,    2449.36,   -1.1,    1.0198, 2,    2339.84, -121.4,   0.97421, 3,    2347.01,  116.9,    0.9772
"NODE_272167", 4.16, 1,    2450.91,   -1.0,    1.0205, 2,    2340.84, -121.3,   0.97463, 3,    2348.39,  116.9,   0.97777
"NODE_272294", 4.16, 2,    2339.61, -121.4,   0.97411, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_64021", 4.16, 2,    2339.61, -121.4,   0.97411, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_51259074", 4.16, 2,    2339.24, -121.4,   0.97396, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_64027", 4.16, 2,    2338.93, -121.4,   0.97384, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_64182", 4.16, 2,    2338.93, -121.4,   0.97384, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_272264", 4.16, 1,    2449.27,   -1.1,    1.0198, 2,    2339.79, -121.4,   0.97419, 3,    2346.92,  116.9,   0.97716
"NODE_272262", 4.16, 1,    2447.93,   -1.1,    1.0192, 2,    2339.05, -121.4,   0.97388, 3,     2345.5,  116.8,   0.97657
"DEV_64032", 4.16, 1,    2449.27,   -1.1,    1.0198, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_272260", 4.16, 1,    2447.72,   -1.1,    1.0191, 2,    2338.96, -121.4,   0.97385, 3,    2345.34,  116.8,    0.9765
"DEV_51191231", 4.16, 3,    2348.39,  116.9,   0.97777, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_297629", 4.16, 3,    2336.13,  116.6,   0.97267, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_64083", 4.16, 1,    2444.44,   -1.3,    1.0178, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_297571", 4.16, 1,    2444.56,   -1.3,    1.0178, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_12001289", 4.16, 1,    2444.41,   -1.3,    1.0178, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_64276", 4.16, 1,    2444.32,   -1.3,    1.0177, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_297612", 4.16, 1,    2444.76,   -1.3,    1.0179, 2,    2337.33, -121.5,   0.97317, 3,    2342.22,  116.7,    0.9752
"DEV_64034", 4.16, 1,    2447.93,   -1.1,    1.0192, 2,    2339.05, -121.4,   0.97388, 3,    2345.51,  116.8,   0.97657
"DEV_50014864", 4.16, 1,    2447.72,   -1.1,    1.0191, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_30062336", 4.16, 1,    2444.34,   -1.3,    1.0177, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_30062369", 4.16, 1,     2444.4,   -1.3,    1.0177, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_297580", 4.16, 1,    2444.01,   -1.3,    1.0176, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_10001068", 4.16, 1,    2442.88,   -1.3,    1.0171, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_10026083", 4.16, 1,     2443.9,   -1.3,    1.0175, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_64222", 4.16, 1,    2443.65,   -1.3,    1.0174, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_64228", 4.16, 1,    2442.41,   -1.3,    1.0169, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_10026096", 4.16, 1,    2442.36,   -1.3,    1.0169, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_297593", 4.16, 1,    2442.36,   -1.3,    1.0169, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_64217", 4.16, 1,    2442.36,   -1.3,    1.0169, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_10001066", 4.16, 1,    2442.41,   -1.3,    1.0169, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_272480", 4.16, 1,     2440.1,   -1.3,     1.016, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_272476", 4.16, 1,    2439.59,   -1.3,    1.0157, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_10026625", 4.16, 1,     2443.9,   -1.3,    1.0175, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_64608", 4.16, 3,    2407.51,  117.8,    1.0024, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_229019", 4.16, 1,    2485.83,   -0.6,     1.035, 2,    2397.61, -120.9,   0.99826, 3,    2407.63,  117.8,    1.0024
"NODE_10002228", 4.16, 1,    2484.55,   -0.6,    1.0345, 2,     2399.1, -120.9,   0.99888, 3,    2410.76,  117.8,    1.0037
"NODE_30086164", 4.16, 1,    2486.96,   -0.6,    1.0355, 2,    2393.83, -120.9,   0.99669, 3,    2403.47,  117.7,    1.0007
"NODE_30086165", 4.16, 1,    2487.02,   -0.6,    1.0355, 2,    2395.59, -120.9,   0.99742, 3,    2404.92,  117.7,    1.0013
"NODE_30041579", 4.16, 1,    2487.03,   -0.6,    1.0355, 2,    2395.43, -120.9,   0.99736, 3,    2404.76,  117.7,    1.0012
"DEV_64617", 4.16, 2,    2365.93, -121.2,   0.98508, 0, 0, 0, 0, 0, 0, 0, 0
"PRI_64629", 4.16, 2,    2365.92, -121.2,   0.98507, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_65257", 4.16, 1,    2482.55,   -0.4,    1.0336, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_65159", 4.16, 3,    2492.88,  119.4,    1.0379, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_303489", 4.16, 3,    2493.05,  119.4,     1.038, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_244940", 4.16, 1,    2495.41,   -0.2,     1.039, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_303493", 4.16, 1,    2487.65,   -0.3,    1.0358, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_64856", 4.16, 2,    2411.36, -121.0,     1.004, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_244847", 4.16, 1,    2479.73,   -0.4,    1.0325, 2,    2408.02, -121.0,    1.0026, 3,    2425.62,  118.1,    1.0099
"NODE_302583", 4.16, 1,    2479.33,   -0.4,    1.0323, 2,    2411.31, -121.0,     1.004, 3,    2429.55,  118.2,    1.0116
"NODE_30135730", 4.16, 2,    2424.94, -120.8,    1.0096, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_302511", 4.16, 2,    2444.66, -120.7,    1.0179, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_302947", 4.16, 2,    2466.97, -120.6,    1.0271, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_244946", 4.16, 1,    2495.82,   -0.2,    1.0392, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_302949", 4.16, 1,    2498.09,   -0.2,    1.0401, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_302592", 4.16, 1,    2478.98,   -0.4,    1.0321, 2,    2413.97, -121.0,    1.0051, 3,     2433.6,  118.3,    1.0132
"NODE_302594", 4.16, 3,    2433.62,  118.3,    1.0133, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_244842", 4.16, 1,    2479.82,   -0.4,    1.0325, 2,     2406.9, -121.0,    1.0021, 3,    2424.13,  118.1,    1.0093
"NODE_244863", 4.16, 1,    2482.72,   -0.4,    1.0337, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_303450", 4.16, 2,    2416.95, -120.9,    1.0063, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_10001075", 4.16, 1,    2478.73,   -0.4,     1.032, 2,    2414.57, -121.0,    1.0053, 3,    2434.64,  118.3,    1.0137
"NODE_11014095", 4.16, 3,    2492.95,  119.4,     1.038, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_11014087", 4.16, 3,    2492.97,  119.4,     1.038, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_30019514", 4.16, 3,    2493.11,  119.4,     1.038, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_30019518", 4.16, 3,    2493.05,  119.4,     1.038, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_30034605", 4.16, 1,    2482.31,   -0.4,    1.0335, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_30043141", 4.16, 1,    2480.05,   -0.5,    1.0326, 2,    2404.58, -121.0,    1.0012, 3,    2421.06,  118.0,     1.008
"DEV_51197855", 4.16, 1,       2480,   -0.5,    1.0326, 2,    2404.64, -121.0,    1.0012, 3,    2421.17,  118.0,    1.0081
"NODE_30043144", 4.16, 1,    2479.99,   -0.5,    1.0326, 2,    2404.74, -121.0,    1.0012, 3,    2421.29,  118.0,    1.0081
"NODE_30135728", 4.16, 1,    2482.26,   -0.4,    1.0335, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_30105653", 4.16, 2,    2413.21, -121.0,    1.0048, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_302602", 4.16, 3,    2433.96,  118.3,    1.0134, 0, 0, 0, 0, 0, 0, 0, 0
