Timestamp,Circuit.ieee13nodeckt__Losses
2020-01-05 20:00:00,(54822.09491038227+158956.16041483375j)
2020-01-05 20:15:00,(54822.07234394175+158956.08889019495j)
2020-01-05 20:30:00,(53810.8751003844+155990.2641218112j)
2020-01-05 20:45:00,(53800.34153114978+155958.64077663352j)
2020-01-05 21:00:00,(53800.23251510301+155958.30278396784j)
2020-01-05 21:15:00,(53800.23146267386+155958.2993327528j)
2020-01-05 21:30:00,(53800.23144835145+155958.2993078622j)
2020-01-05 21:45:00,(51747.12513370759+149935.64796290605j)
2020-01-05 22:00:00,(51745.047552352175+149929.3220987627j)
2020-01-05 22:15:00,(51745.0273926877+149929.25791295478j)
2020-01-05 22:30:00,(49650.18883987953+143784.65994470112j)
2020-01-05 22:45:00,(49648.15096430195+143778.45174678368j)
2020-01-05 23:00:00,(49648.132045152786+143778.39128436317j)
2020-01-05 23:15:00,(49648.13189244019+143778.39073857333j)
2020-01-05 23:30:00,(49648.13188519673+143778.3907319457j)
2020-01-05 23:45:00,(53889.08980713433+156218.46455030242j)
2020-01-06 00:00:00,(53893.6735770091+156232.41584470327j)
2020-01-06 00:15:00,(53893.71991655153+156232.56294971844j)
2020-01-06 00:30:00,(78332.76297073683+227899.06378973377j)
2020-01-06 00:45:00,(78329.73583167+227889.8897758754j)
2020-01-06 01:00:00,(78329.69170279134+227889.7515817193j)
2020-01-06 01:15:00,(78329.69109277487+227889.74957010176j)
2020-01-06 01:30:00,(78329.69108871161+227889.74954651477j)
2020-01-06 01:45:00,(90072.11362968598+262365.9819630035j)
2020-01-06 02:00:00,(90075.18436003076+262375.3975143794j)
2020-01-06 02:15:00,(90075.23457673426+262375.55651198083j)
2020-01-06 02:30:00,(88217.32287131567+256920.1671432111j)
2020-01-06 02:45:00,(88213.74024632547+256909.3196640315j)
2020-01-06 03:00:00,(88213.68209363267+256909.13852681353j)
2020-01-06 03:15:00,(88213.68116906287+256909.1355583655j)
2020-01-06 03:30:00,(88213.68116336508+256909.13550821732j)
2020-01-06 03:45:00,(80889.41530427613+235405.5512466326j)
2020-01-06 04:00:00,(80876.61266630431+235366.7588956292j)
2020-01-06 04:15:00,(80876.42022194181+235366.15687979726j)
2020-01-06 04:30:00,(67591.58051557875+196372.68212916102j)
2020-01-06 04:45:00,(67589.40794751969+196365.96686926426j)
2020-01-06 05:00:00,(67589.3814720985+196365.88054697355j)
2020-01-06 05:15:00,(67589.38119520972+196365.87953380228j)
2020-01-06 05:30:00,(67589.38119967542+196365.87953073968j)
2020-01-06 05:45:00,(49609.89779051649+143619.9016458949j)
2020-01-06 06:00:00,(49608.07545334655+143614.1936282547j)
2020-01-06 06:15:00,(49608.061520291536+143614.14459287666j)
2020-01-06 06:30:00,(36017.531800607234+103809.30489314761j)
2020-01-06 06:45:00,(36022.211264677055+103823.5174417189j)
2020-01-06 07:00:00,(36022.24294398096+103823.61792060913j)
2020-01-06 07:15:00,(36022.243147708985+103823.61858828041j)
2020-01-06 07:30:00,(36022.24313435671+103823.6185869264j)
2020-01-06 07:45:00,(28804.11080303055+82703.40767343051j)
2020-01-06 08:00:00,(28807.532055996224+82713.74874265851j)
2020-01-06 08:15:00,(28807.550735499946+82713.80729190577j)
2020-01-06 08:30:00,(25379.667573857234+72668.10421044253j)
2020-01-06 08:45:00,(25378.465764277724+72664.40380674298j)
2020-01-06 09:00:00,(25378.46023935996+72664.38579544869j)
2020-01-06 09:15:00,(25378.46021607685+72664.38571507731j)
2020-01-06 09:30:00,(25378.460216658856+72664.38572590686j)
2020-01-06 09:45:00,(23949.341084394753+68476.7829718413j)
2020-01-06 10:00:00,(23948.858053302658+68475.29376753542j)
2020-01-06 10:15:00,(23948.855997266663+68475.28699040355j)
2020-01-06 10:30:00,(23610.40529659311+67483.75494553546j)
2020-01-06 10:45:00,(23608.715137481457+67478.64071128516j)
2020-01-06 11:00:00,(23608.707553713706+67478.61667909755j)
2020-01-06 11:15:00,(23608.70753146628+67478.61658838889j)
2020-01-06 11:30:00,(23608.70752956498+67478.61657040383j)
2020-01-06 11:45:00,(25289.203448492353+72402.73770502764j)
2020-01-06 12:00:00,(25289.8229600104+72404.6456468938j)
2020-01-06 12:15:00,(25289.825794134133+72404.65490165855j)
2020-01-06 12:30:00,(31080.391729237184+89375.29052677088j)
2020-01-06 12:45:00,(31083.085816418497+89383.55443102158j)
2020-01-06 13:00:00,(31083.101294947886+89383.60392502113j)
2020-01-06 13:15:00,(31083.101382035486+89383.60420105926j)
2020-01-06 13:30:00,(31083.10137397643+89383.6042018422j)
2020-01-06 13:45:00,(45365.43476487161+131261.88167111116j)
2020-01-06 14:00:00,(45366.33159954959+131264.64802438562j)
2020-01-06 14:15:00,(45366.33880124761+131264.67085731885j)
2020-01-06 14:30:00,(60931.13664382665+176880.8055392867j)
2020-01-06 14:45:00,(60929.679027014856+176876.33598132577j)
2020-01-06 15:00:00,(60929.662519164965+176876.28315268972j)
2020-01-06 15:15:00,(60929.66233978517+176876.28255130563j)
2020-01-06 15:30:00,(60929.662349588885+176876.2825619027j)
2020-01-06 15:45:00,(60768.197104738414+176402.60637783873j)
2020-01-06 16:00:00,(60766.36709363459+176397.11422515564j)
2020-01-06 16:15:00,(60766.34591855587+176397.04882065818j)
2020-01-06 16:30:00,(62460.02111652471+181366.85308425187j)
2020-01-06 16:45:00,(62462.13894568052+181373.28723968705j)
2020-01-06 17:00:00,(62462.163709309425+181373.3651326655j)
2020-01-06 17:15:00,(62462.163977776785+181373.36603577237j)
2020-01-06 17:30:00,(62462.1639847796+181373.36605526364j)
2020-01-06 17:45:00,(61983.99457475801+179970.5407764915j)
2020-01-06 18:00:00,(61978.52202177422+179954.117100736j)
2020-01-06 18:15:00,(61978.457611245336+179953.91830573932j)
2020-01-06 18:30:00,(59534.027924434646+172781.3455695596j)
2020-01-06 18:45:00,(59531.152326612195+172772.60494067502j)
2020-01-06 19:00:00,(59531.12019726799+172772.50356358622j)
2020-01-06 19:15:00,(59531.119863386244+172772.50243042584j)
2020-01-06 19:30:00,(59531.11985300735+172772.502416688j)
2020-01-06 19:45:00,(57568.69604862499+167014.68872946058j)
2020-01-06 20:00:00,(57566.45664661745+167007.87917002337j)
2020-01-06 20:15:00,(57566.432421497244+167007.80255289946j)
2020-01-06 20:30:00,(56776.024549006695+164689.32901228307j)
2020-01-06 20:45:00,(56767.412659548+164663.4823697675j)
2020-01-06 21:00:00,(56767.31874661101+164663.1916247169j)
2020-01-06 21:15:00,(56767.317772622555+164663.1884734198j)
2020-01-06 21:30:00,(56767.31776912024+164663.18845455418j)
2020-01-06 21:45:00,(55865.179447031085+162017.0554547309j)
2020-01-06 22:00:00,(55855.43947352027+161987.8228626559j)
2020-01-06 22:15:00,(55855.33478593032+161987.49855087983j)
2020-01-06 22:30:00,(55266.50362286721+160260.39635225007j)
2020-01-06 22:45:00,(55260.1741911306+160241.3996517171j)
2020-01-06 23:00:00,(55260.1068043678+160241.1908401542j)
2020-01-06 23:15:00,(55260.10613942408+160241.18863172477j)
2020-01-06 23:30:00,(55260.106127076215+160241.1886111683j)
2020-01-06 23:45:00,(63821.94966616608+185363.62423814635j)
2020-01-07 00:00:00,(63823.17756857593+185367.41178835774j)
2020-01-07 00:15:00,(63823.19190586119+185367.45783065254j)
2020-01-07 00:30:00,(82918.88511856241+241362.9324991546j)
2020-01-07 00:45:00,(82915.40523068477+241352.39288192202j)
2020-01-07 01:00:00,(82915.35146912922+241352.22475153318j)
2020-01-07 01:15:00,(82915.35067584347+241352.22216087935j)
2020-01-07 01:30:00,(82915.35066547345+241352.22211614478j)
2020-01-07 01:45:00,(91495.93698627144+266547.29834869254j)
2020-01-07 02:00:00,(91498.28356062554+266554.4943299425j)
2020-01-07 02:15:00,(91498.32271704251+266554.61850201176j)
2020-01-07 02:30:00,(87832.83608561059+255791.50378348766j)
2020-01-07 02:45:00,(87825.63591028351+255769.7040860414j)
2020-01-07 03:00:00,(87825.51858260707+255769.33799974972j)
2020-01-07 03:15:00,(87825.51673999635+255769.3320114407j)
2020-01-07 03:30:00,(87825.51670645077+255769.3319077195j)
2020-01-07 03:45:00,(79000.22559643936+229858.45252041332j)
2020-01-07 04:00:00,(78998.34126199697+229852.652281086j)
2020-01-07 04:15:00,(78998.31404745656+229852.56482678597j)
2020-01-07 04:30:00,(66190.92787324732+192262.4148488385j)
2020-01-07 04:45:00,(66188.83024439853+192255.92045123494j)
2020-01-07 05:00:00,(66188.80550078697+192255.83901579469j)
2020-01-07 05:15:00,(66188.80524526918+192255.8381089989j)
2020-01-07 05:30:00,(66188.80524963942+192255.83810277452j)
2020-01-07 05:45:00,(48597.63888592753+140651.28384563437j)
2020-01-07 06:00:00,(48595.86192948798+140645.70283042197j)
2020-01-07 06:15:00,(48595.84957337906+140645.65800456476j)
2020-01-07 06:30:00,(35059.41206149288+100999.06152426291j)
2020-01-07 06:45:00,(35064.48498339298+101014.36322544071j)
2020-01-07 07:00:00,(35064.51849984769+101014.4678703717j)
2020-01-07 07:15:00,(35064.518700181834+101014.46855918065j)
2020-01-07 07:30:00,(35064.51870918961+101014.46856230608j)
2020-01-07 07:45:00,(27931.213170576455+80145.07059089877j)
2020-01-07 08:00:00,(27934.008047943382+80153.593732206j)
2020-01-07 08:15:00,(27934.02273953088+80153.64065537757j)
2020-01-07 08:30:00,(24178.64326288577+69148.78713389707j)
2020-01-07 08:45:00,(24177.414014043552+69144.99847889894j)
2020-01-07 09:00:00,(24177.40867151223+69144.9809819298j)
2020-01-07 09:15:00,(24177.408652783455+69144.98092343088j)
2020-01-07 09:30:00,(24177.408659119665+69144.98092408346j)
2020-01-07 09:45:00,(22457.478947521457+64105.627767333215j)
2020-01-07 10:00:00,(22456.944001746422+64103.97621296828j)
2020-01-07 10:15:00,(22456.941902891394+64103.96923988267j)
2020-01-07 10:30:00,(22058.657554522975+62937.2462066244j)
2020-01-07 10:45:00,(22056.762987434347+62931.50955191594j)
2020-01-07 11:00:00,(22056.75509855973+62931.48445776116j)
2020-01-07 11:15:00,(22056.755069571143+62931.48436452651j)
2020-01-07 11:30:00,(22056.755073735843+62931.484353887536j)
2020-01-07 11:45:00,(23453.393981901132+67023.46474574719j)
2020-01-07 12:00:00,(23453.86429355944+67024.91550839474j)
2020-01-07 12:15:00,(23453.866253014483+67024.9219568671j)
2020-01-07 12:30:00,(28917.609287291147+83036.04678792713j)
2020-01-07 12:45:00,(28919.946099988654+83043.22444318891j)
2020-01-07 13:00:00,(28919.958558712668+83043.26445156708j)
2020-01-07 13:15:00,(28919.958622747345+83043.26466081779j)
2020-01-07 13:30:00,(28919.95862071664+83043.26466728923j)
2020-01-07 13:45:00,(41555.86950610609+120089.06043528712j)
2020-01-07 14:00:00,(41556.55734919272+120091.18670868335j)
2020-01-07 14:15:00,(41556.562446230324+120091.20293220719j)
2020-01-07 14:30:00,(56204.158662540154+163050.54569176622j)
2020-01-07 14:45:00,(56197.701187993436+163032.4809371011j)
2020-01-07 15:00:00,(56197.622702541754+163032.25541024556j)
2020-01-07 15:15:00,(56197.62177322914+163032.25265876914j)
2020-01-07 15:30:00,(56197.62176295922+163032.25262097668j)
2020-01-07 15:45:00,(57746.10873054106+167576.2561621436j)
2020-01-07 16:00:00,(57747.84777701578+167581.54607071093j)
2020-01-07 16:15:00,(57747.86671091348+167581.60576182127j)
2020-01-07 16:30:00,(59792.452239281716+173539.60068972426j)
2020-01-07 16:45:00,(59791.89401309739+173537.68887863783j)
2020-01-07 17:00:00,(59791.88922605906+173537.67047920823j)
2020-01-07 17:15:00,(59791.88919925851+173537.6703225018j)
2020-01-07 17:30:00,(59791.889193775656+173537.67032652532j)
2020-01-07 17:45:00,(60112.050921957496+174476.87276721466j)
2020-01-07 18:00:00,(60115.63710374936+174487.63689149398j)
2020-01-07 18:15:00,(60115.67809629683+174487.76354116178j)
2020-01-07 18:30:00,(59513.087913663+172720.0547917417j)
2020-01-07 18:45:00,(59506.399554051284+172699.97928526305j)
2020-01-07 19:00:00,(59506.3237557464+172699.74505796848j)
2020-01-07 19:15:00,(59506.322940813836+172699.74239478575j)
2020-01-07 19:30:00,(59506.32293503953+172699.74237372796j)
2020-01-07 19:45:00,(56866.81396298526+164955.43135859116j)
2020-01-07 20:00:00,(56863.872529535365+164946.4857529988j)
2020-01-07 20:15:00,(56863.84112346176+164946.3864222843j)
2020-01-07 20:30:00,(56161.99298356704+162887.7261809837j)
2020-01-07 20:45:00,(56154.44771514335+162865.07761511824j)
2020-01-07 21:00:00,(56154.36642342091+162864.82590741865j)
2020-01-07 21:15:00,(56154.36559705761+162864.823224957j)
2020-01-07 21:30:00,(56154.36558865816+162864.8231830722j)
2020-01-07 21:45:00,(54929.76780706534+159272.19091108863j)
2020-01-07 22:00:00,(54928.44020158984+159268.15154855192j)
2020-01-07 22:15:00,(54928.42649496204+159268.1081222135j)
2020-01-07 22:30:00,(55385.77952434732+160609.55052259116j)
2020-01-07 22:45:00,(55390.68419104384+160624.27310092445j)
2020-01-07 23:00:00,(55390.736401591865+160624.43483070738j)
2020-01-07 23:15:00,(55390.73692318134+160624.43654259946j)
2020-01-07 23:30:00,(55390.73692580427+160624.4365447206j)
2020-01-07 23:45:00,(62363.989698136684+181084.3335473613j)
2020-01-08 00:00:00,(62372.79277085122+181111.0808427938j)
2020-01-08 00:15:00,(62372.89535602488+181111.4033991702j)
2020-01-08 00:30:00,(83489.78174805401+243039.08693056906j)
2020-01-08 00:45:00,(83486.2430499043+243028.36999762844j)
2020-01-08 01:00:00,(83486.1879868455+243028.19785403623j)
2020-01-08 01:15:00,(83486.18716369824+243028.19517298858j)
2020-01-08 01:30:00,(83486.18716322834+243028.19513368135j)
2020-01-08 01:45:00,(91369.0993099492+266174.84280624706j)
2020-01-08 02:00:00,(91371.25545081552+266181.45539588016j)
2020-01-08 02:15:00,(91371.29140964297+266181.5694733912j)
2020-01-08 02:30:00,(87708.81978309648+255427.34621472395j)
2020-01-08 02:45:00,(87701.61189088666+255405.52307232987j)
2020-01-08 03:00:00,(87701.4944767971+255405.1566433942j)
2020-01-08 03:15:00,(87701.49263012782+255405.15064122048j)
2020-01-08 03:30:00,(87701.49260811614+255405.15054902347j)
2020-01-08 03:45:00,(80006.7484259563+232814.3416629751j)
2020-01-08 04:00:00,(79993.0375489143+232772.79706290763j)
2020-01-08 04:15:00,(79992.83214608283+232772.1527578602j)
2020-01-08 04:30:00,(66269.9088000167+192494.20823759283j)
2020-01-08 04:45:00,(66267.65468345636+192487.22902132256j)
2020-01-08 05:00:00,(66267.62808030007+192487.14138339882j)
2020-01-08 05:15:00,(66267.62781995813+192487.1404288294j)
2020-01-08 05:30:00,(66267.62781670311+192487.1404202573j)
2020-01-08 05:45:00,(48783.755536073266+141197.09510647767j)
2020-01-08 06:00:00,(48781.97216089076+141191.4940843216j)
2020-01-08 06:15:00,(48781.95972635929+141191.44897390687j)
2020-01-08 06:30:00,(34969.28265783317+100734.85981789978j)
2020-01-08 06:45:00,(34974.32920904087+100750.08237170539j)
